transactionid,itemid,orderid
31220,2,93378
31221,11,93379
31222,2,93380
31222,4,93381
31222,6,93382
31223,12,93383
31223,4,93384
31223,2,93385
31223,12,93386
31224,4,93387
31224,6,93388
31225,13,93389
31226,11,93390
31226,12,93391
31226,12,93392
31226,13,93393
31226,6,93394
31227,4,93395
31227,1,93396
31227,2,93397
31228,6,93398
31228,3,93399
31228,1,93400
31229,13,93401
31230,6,93402
31230,11,93403
31230,1,93404
31231,2,93405
31231,12,93406
31231,3,93407
31232,6,93408
31233,11,93409
31234,13,93410
31234,1,93411
31234,11,93412
31234,12,93413
31234,11,93414
31235,11,93415
31235,2,93416
31235,13,93417
31236,6,93418
31236,2,93419
31236,11,93420
31236,12,93421
31236,6,93422
31237,6,93423
31237,11,93424
31237,1,93425
31237,2,93426
31238,2,93427
31238,6,93428
31238,2,93429
31239,3,93430
31240,4,93431
31240,1,93432
31241,11,93433
31241,3,93434
31241,2,93435
31241,1,93436
31241,1,93437
31242,4,93438
31243,13,93439
31243,1,93440
31244,3,93441
31245,4,93442
31245,12,93443
31245,2,93444
31246,2,93445
31246,3,93446
31247,3,93447
31247,2,93448
31247,4,93449
31248,13,93450
31248,2,93451
31248,1,93452
31248,12,93453
31248,11,93454
31249,6,93455
31249,11,93456
31249,12,93457
31250,1,93458
31250,13,93459
31250,12,93460
31251,13,93461
31252,6,93462
31252,6,93463
31252,3,93464
31252,11,93465
31252,1,93466
31253,6,93467
31254,12,93468
31254,3,93469
31254,6,93470
31255,6,93471
31255,1,93472
31255,2,93473
31256,4,93474
31256,6,93475
31256,2,93476
31256,1,93477
31256,6,93478
31257,6,93479
31257,2,93480
31257,13,93481
31257,4,93482
31258,12,93483
31258,12,93484
31259,13,93485
31260,3,93486
31260,3,93487
31260,13,93488
31260,6,93489
31261,13,93490
31261,13,93491
31261,4,93492
31262,6,93493
31262,3,93494
31262,6,93495
31263,13,93496
31263,13,93497
31263,13,93498
31263,12,93499
31264,11,93500
31264,11,93501
31264,4,93502
31265,2,93503
31265,1,93504
31266,3,93505
31266,6,93506
31266,12,93507
31266,4,93508
31267,2,93509
31267,12,93510
31267,2,93511
31267,12,93512
31267,2,93513
31268,1,93514
31268,4,93515
31268,6,93516
31268,11,93517
31269,12,93518
31270,4,93519
31270,1,93520
31270,12,93521
31270,11,93522
31271,11,93523
31272,13,93524
31273,4,93525
31273,11,93526
31274,6,93527
31275,4,93528
31276,3,93529
31276,4,93530
31276,3,93531
31276,1,93532
31277,11,93533
31277,3,93534
31277,6,93535
31278,4,93536
31279,1,93537
31279,6,93538
31279,4,93539
31279,12,93540
31279,6,93541
31280,4,93542
31280,12,93543
31281,6,93544
31281,13,93545
31282,12,93546
31283,2,93547
31284,12,93548
31285,3,93549
31285,11,93550
31286,12,93551
31286,3,93552
31286,1,93553
31286,6,93554
31287,11,93555
31288,2,93556
31289,13,93557
31289,1,93558
31289,4,93559
31289,13,93560
31289,11,93561
31290,1,93562
31290,1,93563
31291,3,93564
31292,4,93565
31292,11,93566
31292,3,93567
31293,4,93568
31294,1,93569
31294,11,93570
31294,4,93571
31294,11,93572
31295,3,93573
31295,13,93574
31295,3,93575
31295,12,93576
31295,4,93577
31296,6,93578
31296,1,93579
31296,6,93580
31296,13,93581
31297,12,93582
31297,12,93583
31297,1,93584
31298,1,93585
31298,3,93586
31298,4,93587
31298,13,93588
31298,6,93589
31299,4,93590
31299,2,93591
31300,4,93592
31300,12,93593
31300,13,93594
31300,13,93595
31301,1,93596
31301,4,93597
31301,2,93598
31302,1,93599
31302,4,93600
31302,11,93601
31302,11,93602
31303,13,93603
31303,2,93604
31303,6,93605
31303,13,93606
31304,13,93607
31304,13,93608
31304,4,93609
31304,4,93610
31304,12,93611
31305,12,93612
31305,12,93613
31305,3,93614
31305,12,93615
31306,2,93616
31306,4,93617
31306,13,93618
31306,13,93619
31306,6,93620
31307,2,93621
31307,13,93622
31307,13,93623
31307,6,93624
31307,3,93625
31308,4,93626
31308,11,93627
31308,1,93628
31308,6,93629
31309,12,93630
31309,11,93631
31310,4,93632
31311,4,93633
31311,13,93634
31311,13,93635
31311,4,93636
31312,3,93637
31313,4,93638
31313,11,93639
31313,3,93640
31313,4,93641
31314,4,93642
31314,13,93643
31314,12,93644
31315,1,93645
31315,3,93646
31316,1,93647
31316,4,93648
31316,4,93649
31317,3,93650
31317,3,93651
31317,3,93652
31317,3,93653
31317,2,93654
31318,13,93655
31318,3,93656
31318,4,93657
31318,6,93658
31318,11,93659
31319,13,93660
31319,1,93661
31319,11,93662
31320,3,93663
31320,3,93664
31320,3,93665
31320,1,93666
31320,2,93667
31321,11,93668
31321,3,93669
31322,11,93670
31323,1,93671
31324,13,93672
31324,11,93673
31325,6,93674
31325,1,93675
31325,3,93676
31325,3,93677
31325,12,93678
31326,3,93679
31327,13,93680
31328,12,93681
31328,3,93682
31329,13,93683
31330,1,93684
31330,4,93685
31331,3,93686
31331,3,93687
31332,4,93688
31332,12,93689
31332,4,93690
31332,12,93691
31332,3,93692
31333,13,93693
31334,12,93694
31334,13,93695
31334,13,93696
31334,12,93697
31334,1,93698
31335,12,93699
31336,3,93700
31336,6,93701
31336,2,93702
31336,12,93703
31336,3,93704
31337,12,93705
31338,1,93706
31339,6,93707
31339,2,93708
31340,2,93709
31340,3,93710
31340,11,93711
31340,13,93712
31341,11,93713
31342,4,93714
31342,2,93715
31342,2,93716
31342,11,93717
31342,3,93718
31343,13,93719
31344,12,93720
31344,13,93721
31344,11,93722
31345,13,93723
31345,13,93724
31345,13,93725
31345,1,93726
31346,12,93727
31346,13,93728
31346,3,93729
31346,4,93730
31346,3,93731
31347,13,93732
31347,3,93733
31347,6,93734
31347,6,93735
31348,12,93736
31348,11,93737
31349,13,93738
31349,1,93739
31350,4,93740
31351,3,93741
31351,12,93742
31351,2,93743
31352,3,93744
31353,4,93745
31353,6,93746
31353,11,93747
31354,12,93748
31355,2,93749
31355,12,93750
31355,11,93751
31355,13,93752
31355,13,93753
31356,2,93754
31356,2,93755
31357,3,93756
31357,4,93757
31358,1,93758
31358,12,93759
31358,13,93760
31358,12,93761
31358,3,93762
31359,3,93763
31359,4,93764
31360,2,93765
31361,3,93766
31362,2,93767
31363,4,93768
31363,1,93769
31363,2,93770
31364,3,93771
31364,3,93772
31364,2,93773
31365,11,93774
31366,1,93775
31366,1,93776
31366,12,93777
31367,12,93778
31367,12,93779
31367,13,93780
31367,3,93781
31367,1,93782
31368,13,93783
31368,6,93784
31368,1,93785
31368,6,93786
31368,2,93787
31369,1,93788
31369,12,93789
31369,2,93790
31369,13,93791
31369,4,93792
31370,11,93793
31370,11,93794
31370,13,93795
31370,4,93796
31370,3,93797
31371,11,93798
31371,4,93799
31372,2,93800
31372,13,93801
31372,4,93802
31372,12,93803
31372,13,93804
31373,3,93805
31374,11,93806
31374,3,93807
31374,1,93808
31374,12,93809
31374,2,93810
31375,13,93811
31375,4,93812
31376,1,93813
31376,13,93814
31376,11,93815
31376,3,93816
31377,3,93817
31377,2,93818
31378,4,93819
31378,13,93820
31378,1,93821
31379,13,93822
31379,13,93823
31379,13,93824
31380,12,93825
31380,3,93826
31380,3,93827
31381,4,93828
31381,6,93829
31382,11,93830
31382,13,93831
31382,4,93832
31382,4,93833
31382,12,93834
31383,12,93835
31383,13,93836
31383,13,93837
31384,11,93838
31384,3,93839
31384,6,93840
31385,12,93841
31386,12,93842
31386,12,93843
31386,3,93844
31386,1,93845
31387,3,93846
31387,4,93847
31388,1,93848
31388,13,93849
31388,4,93850
31389,6,93851
31389,12,93852
31389,3,93853
31390,12,93854
31390,6,93855
31390,6,93856
31390,4,93857
31390,6,93858
31391,6,93859
31391,6,93860
31391,13,93861
31391,6,93862
31392,13,93863
31392,12,93864
31393,2,93865
31394,1,93866
31395,3,93867
31395,3,93868
31395,4,93869
31395,1,93870
31395,11,93871
31396,13,93872
31397,12,93873
31397,3,93874
31397,1,93875
31397,4,93876
31397,12,93877
31398,13,93878
31398,11,93879
31398,2,93880
31398,4,93881
31399,2,93882
31399,11,93883
31399,6,93884
31399,12,93885
31399,6,93886
31400,4,93887
31400,11,93888
31400,6,93889
31401,13,93890
31401,12,93891
31401,6,93892
31401,6,93893
31402,3,93894
31402,11,93895
31402,4,93896
31403,12,93897
31404,12,93898
31404,6,93899
31405,2,93900
31405,6,93901
31405,2,93902
31405,1,93903
31406,4,93904
31406,13,93905
31406,1,93906
31406,2,93907
31406,2,93908
31407,2,93909
31407,3,93910
31407,6,93911
31407,4,93912
31408,12,93913
31408,13,93914
31408,6,93915
31409,12,93916
31409,2,93917
31410,12,93918
31411,6,93919
31412,2,93920
31412,12,93921
31412,12,93922
31412,12,93923
31412,13,93924
31413,3,93925
31413,4,93926
31414,13,93927
31414,4,93928
31414,6,93929
31414,12,93930
31414,11,93931
31415,1,93932
31415,2,93933
31416,2,93934
31416,4,93935
31417,4,93936
31417,6,93937
31417,13,93938
31417,2,93939
31417,4,93940
31418,11,93941
31418,2,93942
31419,11,93943
31419,2,93944
31419,13,93945
31420,11,93946
31420,4,93947
31420,3,93948
31420,6,93949
31420,6,93950
31421,1,93951
31421,2,93952
31421,13,93953
31422,11,93954
31422,1,93955
31423,3,93956
31423,2,93957
31423,11,93958
31423,13,93959
31424,4,93960
31425,11,93961
31426,3,93962
31426,12,93963
31426,2,93964
31426,6,93965
31427,4,93966
31428,3,93967
31428,2,93968
31428,3,93969
31428,13,93970
31429,11,93971
31429,12,93972
31429,12,93973
31429,11,93974
31429,1,93975
31430,11,93976
31430,13,93977
31430,2,93978
31431,2,93979
31431,13,93980
31431,12,93981
31432,4,93982
31432,4,93983
31432,6,93984
31432,2,93985
31432,3,93986
31433,13,93987
31433,6,93988
31433,2,93989
31433,11,93990
31434,3,93991
31435,11,93992
31436,12,93993
31437,3,93994
31437,13,93995
31437,13,93996
31437,6,93997
31438,13,93998
31439,1,93999
31440,6,94000
31440,1,94001
31440,11,94002
31441,6,94003
31441,13,94004
31441,4,94005
31441,2,94006
31441,2,94007
31442,12,94008
31443,4,94009
31443,4,94010
31443,6,94011
31444,11,94012
31444,4,94013
31444,1,94014
31445,1,94015
31445,13,94016
31445,1,94017
31446,2,94018
31447,6,94019
31447,13,94020
31447,2,94021
31447,2,94022
31448,4,94023
31448,13,94024
31448,4,94025
31448,11,94026
31449,6,94027
31449,4,94028
31449,1,94029
31449,2,94030
31450,3,94031
31450,2,94032
31450,11,94033
31450,13,94034
31450,2,94035
31451,4,94036
31451,1,94037
31451,2,94038
31451,2,94039
31452,13,94040
31452,3,94041
31452,13,94042
31453,11,94043
31453,1,94044
31453,2,94045
31453,11,94046
31453,11,94047
31454,1,94048
31455,12,94049
31455,2,94050
31455,6,94051
31455,3,94052
31455,13,94053
31456,2,94054
31457,6,94055
31457,4,94056
31457,12,94057
31457,12,94058
31457,1,94059
31458,2,94060
31458,4,94061
31458,11,94062
31458,11,94063
31458,1,94064
31459,2,94065
31459,12,94066
31459,2,94067
31460,11,94068
31460,12,94069
31461,13,94070
31461,2,94071
31461,12,94072
31462,11,94073
31462,6,94074
31462,12,94075
31463,2,94076
31463,13,94077
31463,11,94078
31463,3,94079
31463,4,94080
31464,2,94081
31464,1,94082
31465,6,94083
31466,1,94084
31466,13,94085
31466,2,94086
31466,2,94087
31467,11,94088
31467,13,94089
31467,4,94090
31467,6,94091
31467,4,94092
31468,2,94093
31468,12,94094
31468,12,94095
31469,11,94096
31469,12,94097
31469,12,94098
31470,2,94099
31470,12,94100
31470,1,94101
31471,1,94102
31471,1,94103
31472,6,94104
31473,4,94105
31473,1,94106
31473,12,94107
31473,6,94108
31473,1,94109
31474,12,94110
31474,12,94111
31474,12,94112
31474,6,94113
31474,4,94114
31475,11,94115
31475,13,94116
31475,2,94117
31475,1,94118
31475,3,94119
31476,1,94120
31476,13,94121
31477,2,94122
31477,13,94123
31478,3,94124
31479,4,94125
31480,4,94126
31480,2,94127
31480,2,94128
31480,4,94129
31480,6,94130
31481,4,94131
31481,11,94132
31481,13,94133
31481,12,94134
31482,3,94135
31482,4,94136
31482,4,94137
31483,3,94138
31483,11,94139
31483,6,94140
31483,4,94141
31484,6,94142
31484,13,94143
31484,6,94144
31484,4,94145
31484,12,94146
31485,12,94147
31485,12,94148
31486,6,94149
31486,6,94150
31486,13,94151
31487,13,94152
31487,11,94153
31487,11,94154
31487,12,94155
31487,4,94156
31488,12,94157
31488,12,94158
31488,2,94159
31489,11,94160
31490,6,94161
31491,4,94162
31491,13,94163
31491,11,94164
31492,1,94165
31493,12,94166
31494,3,94167
31494,13,94168
31494,3,94169
31495,3,94170
31495,2,94171
31495,11,94172
31496,13,94173
31497,13,94174
31497,2,94175
31497,1,94176
31498,3,94177
31498,12,94178
31498,2,94179
31498,6,94180
31498,3,94181
31499,12,94182
31499,2,94183
31499,2,94184
31500,13,94185
31500,11,94186
31500,13,94187
31500,13,94188
31501,13,94189
31502,2,94190
31502,6,94191
31503,13,94192
31503,4,94193
31503,11,94194
31503,13,94195
31503,4,94196
31504,2,94197
31505,6,94198
31505,11,94199
31505,3,94200
31505,11,94201
31505,2,94202
31506,2,94203
31506,1,94204
31506,4,94205
31506,2,94206
31506,6,94207
31507,11,94208
31507,4,94209
31508,13,94210
31509,12,94211
31509,13,94212
31509,4,94213
31509,3,94214
31510,2,94215
31510,1,94216
31510,11,94217
31511,12,94218
31511,2,94219
31511,13,94220
31512,11,94221
31512,6,94222
31512,11,94223
31513,13,94224
31513,3,94225
31513,13,94226
31514,12,94227
31514,4,94228
31515,1,94229
31516,4,94230
31516,2,94231
31516,6,94232
31516,2,94233
31516,6,94234
31517,6,94235
31517,3,94236
31518,1,94237
31519,12,94238
31520,3,94239
31520,12,94240
31520,4,94241
31521,13,94242
31521,12,94243
31521,13,94244
31522,4,94245
31522,4,94246
31522,11,94247
31522,4,94248
31523,2,94249
31523,6,94250
31524,2,94251
31524,13,94252
31524,3,94253
31524,4,94254
31525,2,94255
31525,6,94256
31526,3,94257
31526,6,94258
31526,6,94259
31526,11,94260
31527,4,94261
31528,6,94262
31528,12,94263
31528,4,94264
31529,6,94265
31529,1,94266
31529,4,94267
31529,6,94268
31529,2,94269
31530,11,94270
31530,2,94271
31531,4,94272
31531,4,94273
31531,6,94274
31531,1,94275
31532,6,94276
31532,2,94277
31533,12,94278
31533,11,94279
31533,3,94280
31533,12,94281
31534,13,94282
31534,13,94283
31534,12,94284
31534,4,94285
31535,2,94286
31535,4,94287
31535,1,94288
31535,11,94289
31536,12,94290
31536,2,94291
31536,1,94292
31537,11,94293
31537,6,94294
31537,1,94295
31537,1,94296
31537,2,94297
31538,12,94298
31538,4,94299
31538,4,94300
31538,13,94301
31539,13,94302
31540,11,94303
31540,12,94304
31540,3,94305
31541,2,94306
31541,3,94307
31541,13,94308
31541,3,94309
31542,1,94310
31543,6,94311
31543,13,94312
31544,3,94313
31544,4,94314
31545,6,94315
31545,3,94316
31546,4,94317
31546,6,94318
31546,13,94319
31546,2,94320
31546,12,94321
31547,2,94322
31547,3,94323
31547,4,94324
31548,13,94325
31548,13,94326
31548,12,94327
31549,1,94328
31549,4,94329
31549,2,94330
31550,1,94331
31550,4,94332
31550,2,94333
31551,12,94334
31551,11,94335
31552,11,94336
31553,6,94337
31553,13,94338
31554,1,94339
31554,12,94340
31555,12,94341
31556,6,94342
31556,12,94343
31557,4,94344
31557,13,94345
31557,12,94346
31557,2,94347
31558,4,94348
31558,2,94349
31558,3,94350
31558,2,94351
31559,3,94352
31560,12,94353
31560,6,94354
31560,3,94355
31561,4,94356
31561,12,94357
31561,4,94358
31561,11,94359
31562,13,94360
31562,13,94361
31562,1,94362
31563,1,94363
31563,11,94364
31563,6,94365
31564,1,94366
31564,1,94367
31564,13,94368
31564,6,94369
31565,1,94370
31565,3,94371
31565,11,94372
31565,13,94373
31566,12,94374
31567,3,94375
31567,2,94376
31568,13,94377
31568,12,94378
31569,3,94379
31570,6,94380
31571,13,94381
31571,12,94382
31571,12,94383
31572,11,94384
31572,1,94385
31572,4,94386
31572,11,94387
31573,1,94388
31573,1,94389
31573,3,94390
31574,3,94391
31574,2,94392
31574,2,94393
31574,13,94394
31575,6,94395
31575,1,94396
31575,6,94397
31575,3,94398
31576,12,94399
31576,3,94400
31576,13,94401
31577,1,94402
31577,12,94403
31577,13,94404
31577,12,94405
31578,6,94406
31578,2,94407
31579,1,94408
31579,4,94409
31579,11,94410
31580,1,94411
31580,11,94412
31581,4,94413
31581,4,94414
31582,2,94415
31582,6,94416
31582,12,94417
31583,1,94418
31584,1,94419
31584,12,94420
31584,13,94421
31584,1,94422
31584,3,94423
31585,2,94424
31585,4,94425
31586,3,94426
31586,13,94427
31586,4,94428
31586,2,94429
31586,4,94430
31587,12,94431
31587,2,94432
31588,11,94433
31588,13,94434
31588,11,94435
31589,1,94436
31590,13,94437
31590,4,94438
31591,11,94439
31591,3,94440
31591,3,94441
31591,3,94442
31591,4,94443
31592,12,94444
31592,4,94445
31592,6,94446
31593,1,94447
31593,13,94448
31594,12,94449
31595,6,94450
31595,1,94451
31595,1,94452
31595,4,94453
31595,1,94454
31596,12,94455
31596,11,94456
31596,12,94457
31597,6,94458
31597,2,94459
31597,11,94460
31597,12,94461
31598,2,94462
31598,3,94463
31598,12,94464
31598,3,94465
31599,6,94466
31599,3,94467
31600,11,94468
31600,13,94469
31600,12,94470
31601,3,94471
31601,4,94472
31601,2,94473
31602,2,94474
31602,4,94475
31603,1,94476
31603,3,94477
31603,1,94478
31603,13,94479
31604,13,94480
31604,4,94481
31605,13,94482
31606,4,94483
31606,2,94484
31607,1,94485
31607,4,94486
31607,6,94487
31607,12,94488
31607,12,94489
31608,11,94490
31609,12,94491
31609,1,94492
31610,12,94493
31610,6,94494
31611,6,94495
31612,11,94496
31612,1,94497
31612,6,94498
31613,12,94499
31614,4,94500
31614,1,94501
31615,2,94502
31615,12,94503
31615,1,94504
31615,11,94505
31616,11,94506
31616,11,94507
31616,6,94508
31616,3,94509
31616,13,94510
31617,6,94511
31618,11,94512
31618,2,94513
31618,2,94514
31618,12,94515
31619,2,94516
31619,11,94517
31620,3,94518
31620,1,94519
31620,4,94520
31620,11,94521
31621,4,94522
31622,6,94523
31622,6,94524
31622,2,94525
31622,1,94526
31622,12,94527
31623,13,94528
31624,11,94529
31624,11,94530
31624,12,94531
31625,12,94532
31625,3,94533
31626,3,94534
31627,12,94535
31627,2,94536
31627,4,94537
31627,1,94538
31628,11,94539
31628,2,94540
31628,4,94541
31628,6,94542
31629,1,94543
31629,11,94544
31629,4,94545
31630,3,94546
31631,6,94547
31632,13,94548
31632,4,94549
31633,13,94550
31633,3,94551
31633,12,94552
31633,4,94553
31634,2,94554
31635,12,94555
31635,4,94556
31636,1,94557
31636,2,94558
31636,6,94559
31636,6,94560
31636,3,94561
31637,3,94562
31638,11,94563
31638,4,94564
31638,2,94565
31638,13,94566
31638,13,94567
31639,13,94568
31640,13,94569
31640,13,94570
31641,6,94571
31641,11,94572
31641,6,94573
31642,13,94574
31642,12,94575
31643,1,94576
31643,11,94577
31643,6,94578
31643,3,94579
31643,4,94580
31644,3,94581
31644,1,94582
31644,6,94583
31644,4,94584
31644,6,94585
31645,13,94586
31645,12,94587
31645,4,94588
31646,2,94589
31646,11,94590
31646,2,94591
31646,1,94592
31646,6,94593
31647,2,94594
31647,13,94595
31647,13,94596
31648,2,94597
31648,6,94598
31649,4,94599
31649,1,94600
31649,6,94601
31649,6,94602
31649,12,94603
31650,12,94604
31650,1,94605
31650,2,94606
31651,6,94607
31651,11,94608
31651,1,94609
31652,11,94610
31652,3,94611
31652,3,94612
31652,1,94613
31653,11,94614
31653,12,94615
31653,12,94616
31653,4,94617
31654,12,94618
31654,3,94619
31654,2,94620
31654,2,94621
31654,12,94622
31655,13,94623
31655,1,94624
31655,6,94625
31655,1,94626
31655,11,94627
31656,11,94628
31656,2,94629
31657,4,94630
31658,12,94631
31658,2,94632
31658,3,94633
31658,12,94634
31659,2,94635
31659,3,94636
31659,13,94637
31659,12,94638
31659,11,94639
31660,3,94640
31660,11,94641
31660,4,94642
31661,6,94643
31661,11,94644
31661,1,94645
31661,6,94646
31661,6,94647
31662,1,94648
31662,1,94649
31662,3,94650
31663,12,94651
31663,11,94652
31663,12,94653
31663,6,94654
31663,3,94655
31664,6,94656
31664,12,94657
31664,4,94658
31665,2,94659
31666,1,94660
31666,11,94661
31666,4,94662
31666,4,94663
31666,6,94664
31667,6,94665
31667,6,94666
31667,2,94667
31667,11,94668
31667,2,94669
31668,1,94670
31668,13,94671
31668,13,94672
31668,12,94673
31668,13,94674
31669,3,94675
31669,3,94676
31669,11,94677
31669,6,94678
31670,1,94679
31670,12,94680
31670,3,94681
31670,2,94682
31670,6,94683
31671,4,94684
31672,12,94685
31672,4,94686
31672,6,94687
31673,3,94688
31673,12,94689
31673,2,94690
31673,11,94691
31674,3,94692
31675,13,94693
31675,4,94694
31675,3,94695
31675,13,94696
31675,13,94697
31676,6,94698
31677,13,94699
31678,6,94700
31678,13,94701
31678,4,94702
31678,13,94703
31678,1,94704
31679,2,94705
31680,11,94706
31680,1,94707
31680,4,94708
31681,11,94709
31681,11,94710
31681,1,94711
31681,13,94712
31682,13,94713
31682,12,94714
31682,1,94715
31682,3,94716
31682,1,94717
31683,6,94718
31683,2,94719
31683,1,94720
31683,3,94721
31683,13,94722
31684,4,94723
31685,3,94724
31685,3,94725
31685,3,94726
31685,12,94727
31686,6,94728
31686,1,94729
31686,11,94730
31686,4,94731
31687,3,94732
31687,4,94733
31687,6,94734
31687,3,94735
31688,3,94736
31689,11,94737
31690,11,94738
31690,4,94739
31690,6,94740
31690,6,94741
31690,1,94742
31691,2,94743
31692,12,94744
31692,6,94745
31693,12,94746
31693,3,94747
31694,13,94748
31694,6,94749
31694,3,94750
31694,1,94751
31694,13,94752
31695,2,94753
31696,2,94754
31696,4,94755
31696,2,94756
31696,2,94757
31697,2,94758
31697,3,94759
31697,13,94760
